payment_id,user_id,price,created_at,tariff
2034,137263,200.0,2019-08-06 08:15:50,month
2035,31925,200.0,2019-08-06 08:16:03,month
2036,141474,200.0,2019-08-06 08:16:59,month
2037,85470,200.0,2019-08-06 08:17:00,month
2038,131378,140.0,2019-08-06 08:17:47,month_30off
2039,126743,140.0,2019-08-06 08:18:12,month_30off
2040,30530,140.0,2019-08-06 08:18:22,month_30off
2041,969,200.0,2019-08-06 08:18:53,month
2042,125410,200.0,2019-08-06 08:19:01,month
2043,68955,700.0,2019-08-06 08:20:08,year_30off
2044,54879,200.0,2019-08-06 08:20:39,month
2045,76113,200.0,2019-08-06 08:21:05,month
2046,36960,200.0,2019-08-06 08:21:28,month
2047,120463,140.0,2019-08-06 08:21:28,month_30off
2048,142632,200.0,2019-08-06 08:22:40,month
2049,70011,140.0,2019-08-06 08:22:50,month_30off
2050,85733,200.0,2019-08-06 08:24:23,month
2051,20368,140.0,2019-08-06 08:24:43,month_30off
2052,42622,140.0,2019-08-06 08:25:11,month_30off
2053,92975,140.0,2019-08-06 08:25:39,month_30off
2054,37886,140.0,2019-08-06 08:26:51,month_30off
2055,149236,200.0,2019-08-06 08:27:43,month
2056,139529,1000.0,2019-08-06 08:29:17,year
2057,143008,700.0,2019-08-06 08:29:30,year_30off
2058,2146,1000.0,2019-08-06 08:29:44,year
2059,576,200.0,2019-08-06 08:30:22,month
2060,8959,140.0,2019-08-06 08:31:21,month_30off
2061,100543,200.0,2019-08-06 08:31:23,month
2062,105184,140.0,2019-08-06 08:31:23,month_30off
2063,81836,140.0,2019-08-06 08:31:42,month_30off
2064,35133,200.0,2019-08-06 08:32:08,month
2065,36030,140.0,2019-08-06 08:32:32,month_30off
2066,32476,140.0,2019-08-06 08:34:11,month_30off
2067,146138,140.0,2019-08-06 08:34:24,month_30off
2068,2727,140.0,2019-08-06 08:34:43,month_30off
2069,39485,200.0,2019-08-06 08:35:02,month
2070,140873,1000.0,2019-08-06 08:36:30,year
2071,84412,200.0,2019-08-06 08:37:34,month
2072,552,140.0,2019-08-06 08:37:49,month_30off
2073,41966,140.0,2019-08-06 08:39:36,month_30off
2074,47368,1000.0,2019-08-06 08:40:03,year
2075,79098,700.0,2019-08-06 08:40:12,year_30off
2076,108286,700.0,2019-08-06 08:40:17,year_30off
2077,153182,700.0,2019-08-06 08:41:35,year_30off
2078,152748,700.0,2019-08-06 08:43:41,year_30off
2079,38630,140.0,2019-08-06 08:43:42,month_30off
2080,21511,140.0,2019-08-06 08:44:18,month_30off
2081,101793,200.0,2019-08-06 08:44:25,month
2082,88537,140.0,2019-08-06 08:46:46,month_30off
2083,46300,140.0,2019-08-06 08:48:00,month_30off
2084,3119,700.0,2019-08-06 08:50:20,year_30off
2085,80948,140.0,2019-08-06 08:51:28,month_30off
2086,102810,700.0,2019-08-06 08:51:52,year_30off
2087,24750,200.0,2019-08-06 08:52:58,month
2088,13975,700.0,2019-08-06 08:53:10,year_30off
2089,3477,700.0,2019-08-06 08:53:59,year_30off
2090,29161,200.0,2019-08-06 08:55:13,month
2091,137869,200.0,2019-08-06 08:57:51,month
2092,91302,140.0,2019-08-06 08:58:25,month_30off
2093,146353,200.0,2019-08-06 08:58:56,month
2094,128704,200.0,2019-08-06 08:59:17,month
2095,116783,700.0,2019-08-06 08:59:20,year_30off
2096,4545,140.0,2019-08-06 08:59:24,month_30off
2097,56531,700.0,2019-08-06 08:59:47,year_30off
2098,114124,140.0,2019-08-06 09:01:06,month_30off
2099,74317,200.0,2019-08-06 09:01:24,month
2100,12639,1000.0,2019-08-06 09:01:28,year
2101,97221,700.0,2019-08-06 09:02:20,year_30off
2102,38845,140.0,2019-08-06 09:02:22,month_30off
2103,86925,200.0,2019-08-06 09:04:02,month
2104,11519,700.0,2019-08-06 09:05:07,year_30off
2105,121590,140.0,2019-08-06 09:05:26,month_30off
2106,393,700.0,2019-08-06 09:05:27,year_30off
2107,145641,140.0,2019-08-06 09:06:06,month_30off
2108,5645,140.0,2019-08-06 09:06:16,month_30off
2109,2189,200.0,2019-08-06 09:06:53,month
2110,31976,200.0,2019-08-06 09:08:20,month
2111,1509,200.0,2019-08-06 09:08:42,month
2112,68879,200.0,2019-08-06 09:08:50,month
2113,115461,140.0,2019-08-06 09:09:49,month_30off
2114,25826,140.0,2019-08-06 09:09:49,month_30off
2115,147207,700.0,2019-08-06 09:10:02,year_30off
2116,135867,1000.0,2019-08-06 09:10:15,year
2117,50895,200.0,2019-08-06 09:10:44,month
2118,7880,200.0,2019-08-06 09:10:50,month
2119,93602,200.0,2019-08-06 09:11:00,month
2120,53616,200.0,2019-08-06 09:13:34,month
2121,145273,200.0,2019-08-06 09:13:48,month
2122,41518,200.0,2019-08-06 09:15:24,month
2123,82226,140.0,2019-08-06 09:15:45,month_30off
2124,6726,200.0,2019-08-06 09:16:02,month
2125,141639,700.0,2019-08-06 09:17:08,year_30off
2126,55341,1000.0,2019-08-06 09:18:21,year
2127,87369,700.0,2019-08-06 09:19:00,year_30off
2128,150917,140.0,2019-08-06 09:19:07,month_30off
2129,143511,140.0,2019-08-06 09:20:33,month_30off
2130,70118,140.0,2019-08-06 09:20:33,month_30off
2131,8577,700.0,2019-08-06 09:20:41,year_30off
2132,12025,200.0,2019-08-06 09:21:31,month
2133,33529,700.0,2019-08-06 09:22:03,year_30off
2134,91283,700.0,2019-08-06 09:22:25,year_30off
2135,146365,140.0,2019-08-06 09:23:03,month_30off
2136,120654,140.0,2019-08-06 09:23:16,month_30off
2137,52599,700.0,2019-08-06 09:23:34,year_30off
2138,132799,140.0,2019-08-06 09:23:41,month_30off
2139,25578,140.0,2019-08-06 09:23:55,month_30off
2140,96578,140.0,2019-08-06 09:24:35,month_30off
2141,76313,140.0,2019-08-06 09:24:57,month_30off
2142,125878,140.0,2019-08-06 09:25:04,month_30off
2143,5440,140.0,2019-08-06 09:25:55,month_30off
2144,148502,700.0,2019-08-06 09:27:13,year_30off
2145,139411,700.0,2019-08-06 09:28:18,year_30off
2146,123373,200.0,2019-08-06 09:28:51,month
2147,41910,700.0,2019-08-06 09:29:17,year_30off
2148,152203,700.0,2019-08-06 09:29:35,year_30off
2149,26929,200.0,2019-08-06 09:29:48,month
2150,133266,200.0,2019-08-06 09:30:06,month
2151,42784,140.0,2019-08-06 09:31:24,month_30off
2152,64621,200.0,2019-08-06 09:31:27,month
2153,132140,140.0,2019-08-06 09:31:32,month_30off
2154,97679,140.0,2019-08-06 09:32:04,month_30off
2155,108929,140.0,2019-08-06 09:32:28,month_30off
2156,151897,140.0,2019-08-06 09:33:14,month_30off
2157,7544,140.0,2019-08-06 09:35:14,month_30off
2158,118522,700.0,2019-08-06 09:35:40,year_30off
2159,52242,700.0,2019-08-06 09:36:23,year_30off
2160,69235,700.0,2019-08-06 09:36:24,year_30off
2161,27235,140.0,2019-08-06 09:36:57,month_30off
2162,3867,140.0,2019-08-06 09:37:56,month_30off
2163,32584,700.0,2019-08-06 09:37:56,year_30off
2164,136786,140.0,2019-08-06 09:38:10,month_30off
2165,72338,200.0,2019-08-06 09:38:38,month
2166,144803,140.0,2019-08-06 09:38:50,month_30off
2167,52482,700.0,2019-08-06 09:38:58,year_30off
2168,57472,1000.0,2019-08-06 09:39:20,year
2169,118114,140.0,2019-08-06 09:39:46,month_30off
2170,74112,1000.0,2019-08-06 09:39:47,year
2171,607,700.0,2019-08-06 09:40:47,year_30off
2172,124136,200.0,2019-08-06 09:41:19,month
2173,103168,700.0,2019-08-06 09:41:28,year_30off
2174,133036,140.0,2019-08-06 09:41:40,month_30off
2175,75753,700.0,2019-08-06 09:42:10,year_30off
2176,94272,200.0,2019-08-06 09:42:30,month
2177,109820,140.0,2019-08-06 09:44:02,month_30off
2178,141638,140.0,2019-08-06 09:44:32,month_30off
2179,63958,700.0,2019-08-06 09:46:03,year_30off
2180,114394,700.0,2019-08-06 09:48:21,year_30off
2181,124749,1000.0,2019-08-06 09:48:39,year
2182,12697,140.0,2019-08-06 09:48:52,month_30off
2183,51777,140.0,2019-08-06 09:49:06,month_30off
2184,130734,700.0,2019-08-06 09:49:08,year_30off
2185,74973,140.0,2019-08-06 09:50:04,month_30off
2186,41294,200.0,2019-08-06 09:50:38,month
2187,144096,200.0,2019-08-06 09:51:14,month
2188,59416,140.0,2019-08-06 09:51:58,month_30off
2189,29065,200.0,2019-08-06 09:53:04,month
2190,124279,700.0,2019-08-06 09:53:20,year_30off
2191,11733,700.0,2019-08-06 09:53:25,year_30off
2192,139238,140.0,2019-08-06 09:54:09,month_30off
2193,140017,700.0,2019-08-06 09:54:37,year_30off
2194,147392,140.0,2019-08-06 09:54:54,month_30off
2195,113725,700.0,2019-08-06 09:57:05,year_30off
2196,11379,200.0,2019-08-06 09:58:50,month
2197,37781,200.0,2019-08-06 09:59:26,month
2198,7481,200.0,2019-08-06 09:59:31,month
2199,35901,140.0,2019-08-06 09:59:46,month_30off
2200,137840,140.0,2019-08-06 10:00:24,month_30off
2201,129538,1000.0,2019-08-06 10:00:29,year
2202,64580,200.0,2019-08-06 10:00:41,month
2203,107816,140.0,2019-08-06 10:01:21,month_30off
2204,122901,200.0,2019-08-06 10:01:36,month
2205,62677,200.0,2019-08-06 10:02:08,month
2206,105373,140.0,2019-08-06 10:02:33,month_30off
2207,90334,200.0,2019-08-06 10:02:35,month
2208,117225,200.0,2019-08-06 10:02:56,month
2209,15880,700.0,2019-08-06 10:03:06,year_30off
2210,126845,700.0,2019-08-06 10:03:15,year_30off
2211,119125,200.0,2019-08-06 10:03:18,month
2212,112852,140.0,2019-08-06 10:03:29,month_30off
2213,5125,140.0,2019-08-06 10:04:05,month_30off
2214,68988,140.0,2019-08-06 10:04:08,month_30off
2215,147826,700.0,2019-08-06 10:05:05,year_30off
2216,88062,700.0,2019-08-06 10:05:09,year_30off
2217,40461,140.0,2019-08-06 10:05:59,month_30off
2218,66508,140.0,2019-08-06 10:06:21,month_30off
2219,59991,1000.0,2019-08-06 10:06:43,year
2220,123455,140.0,2019-08-06 10:07:18,month_30off
2221,104537,200.0,2019-08-06 10:08:00,month
2222,129558,200.0,2019-08-06 10:08:17,month
2223,53750,200.0,2019-08-06 10:08:20,month
2224,30289,140.0,2019-08-06 10:09:20,month_30off
2225,25730,140.0,2019-08-06 10:09:50,month_30off
2226,50206,140.0,2019-08-06 10:09:51,month_30off
2227,129945,140.0,2019-08-06 10:09:52,month_30off
2228,147810,140.0,2019-08-06 10:10:11,month_30off
2229,81738,200.0,2019-08-06 10:10:14,month
2230,45902,700.0,2019-08-06 10:10:37,year_30off
2231,25543,140.0,2019-08-06 10:10:52,month_30off
2232,59060,1000.0,2019-08-06 10:10:56,year
2233,18839,140.0,2019-08-06 10:11:23,month_30off
2234,12146,140.0,2019-08-06 10:11:54,month_30off
2235,151597,140.0,2019-08-06 10:12:37,month_30off
2236,62291,200.0,2019-08-06 10:13:03,month
2237,146121,700.0,2019-08-06 10:13:39,year_30off
2238,16241,1000.0,2019-08-06 10:15:01,year
2239,93463,140.0,2019-08-06 10:15:30,month_30off
2240,79455,700.0,2019-08-06 10:16:18,year_30off
2241,138842,200.0,2019-08-06 10:17:05,month
2242,39064,140.0,2019-08-06 10:17:21,month_30off
2243,36621,140.0,2019-08-06 10:17:34,month_30off
2244,34871,140.0,2019-08-06 10:17:47,month_30off
2245,141416,700.0,2019-08-06 10:17:48,year_30off
2246,115057,200.0,2019-08-06 10:18:00,month
2247,141961,140.0,2019-08-06 10:19:21,month_30off
2248,1171,200.0,2019-08-06 10:19:36,month
2249,76545,140.0,2019-08-06 10:19:37,month_30off
2250,119652,700.0,2019-08-06 10:20:00,year_30off
2251,15310,140.0,2019-08-06 10:20:05,month_30off
2252,132964,200.0,2019-08-06 10:20:05,month
2253,135310,700.0,2019-08-06 10:20:17,year_30off
2254,45962,140.0,2019-08-06 10:21:30,month_30off
2255,4869,140.0,2019-08-06 10:21:43,month_30off
2256,143547,140.0,2019-08-06 10:23:05,month_30off
2257,84272,140.0,2019-08-06 10:23:19,month_30off
2258,93554,200.0,2019-08-06 10:23:47,month
2259,146494,200.0,2019-08-06 10:24:56,month
2260,109130,140.0,2019-08-06 10:25:24,month_30off
2261,15192,140.0,2019-08-06 10:26:22,month_30off
2262,5836,200.0,2019-08-06 10:26:44,month
2263,138458,700.0,2019-08-06 10:28:13,year_30off
2264,15120,140.0,2019-08-06 10:28:52,month_30off
2265,140395,200.0,2019-08-06 10:29:07,month
2266,82525,700.0,2019-08-06 10:29:43,year_30off
2267,62445,700.0,2019-08-06 10:30:23,year_30off
2268,4262,140.0,2019-08-06 10:32:18,month_30off
2269,26093,140.0,2019-08-06 10:32:23,month_30off
2270,32567,140.0,2019-08-06 10:33:13,month_30off
2271,122810,140.0,2019-08-06 10:34:14,month_30off
2272,120663,140.0,2019-08-06 10:34:49,month_30off
2273,133873,140.0,2019-08-06 10:35:25,month_30off
2274,32126,1000.0,2019-08-06 10:35:40,year
2275,22881,700.0,2019-08-06 10:36:28,year_30off
2276,80964,140.0,2019-08-06 10:37:06,month_30off
2277,17834,1000.0,2019-08-06 10:37:13,year
2278,22029,1000.0,2019-08-06 10:38:08,year
2279,59449,140.0,2019-08-06 10:38:20,month_30off
2280,54219,700.0,2019-08-06 10:38:22,year_30off
2281,78973,700.0,2019-08-06 10:39:41,year_30off
2282,112201,140.0,2019-08-06 10:40:02,month_30off
2283,113848,140.0,2019-08-06 10:40:07,month_30off
2284,149345,140.0,2019-08-06 10:40:12,month_30off
2285,95137,700.0,2019-08-06 10:40:32,year_30off
2286,71654,140.0,2019-08-06 10:40:36,month_30off
2287,62073,700.0,2019-08-06 10:40:43,year_30off
2288,135592,700.0,2019-08-06 10:41:16,year_30off
2289,126694,200.0,2019-08-06 10:41:21,month
2290,105072,1000.0,2019-08-06 10:41:22,year
2291,95859,200.0,2019-08-06 10:41:57,month
2292,10826,200.0,2019-08-06 10:42:46,month
2293,83080,140.0,2019-08-06 10:43:33,month_30off
2294,88769,700.0,2019-08-06 10:43:37,year_30off
2295,26671,700.0,2019-08-06 10:44:27,year_30off
2296,38742,140.0,2019-08-06 10:44:39,month_30off
2297,111944,700.0,2019-08-06 10:44:51,year_30off
2298,55410,200.0,2019-08-06 10:45:57,month
2299,24927,140.0,2019-08-06 10:46:06,month_30off
2300,114067,1000.0,2019-08-06 10:46:28,year
2301,125939,140.0,2019-08-06 10:47:14,month_30off
2302,126923,140.0,2019-08-06 10:48:18,month_30off
2303,114997,700.0,2019-08-06 10:48:38,year_30off
2304,12122,140.0,2019-08-06 10:49:02,month_30off
2305,15862,200.0,2019-08-06 10:49:15,month
2306,1384,140.0,2019-08-06 10:49:26,month_30off
2307,5807,140.0,2019-08-06 10:49:43,month_30off
2308,27547,1000.0,2019-08-06 10:50:23,year
2309,134631,140.0,2019-08-06 10:50:43,month_30off
2310,1411,140.0,2019-08-06 10:50:46,month_30off
2311,68975,700.0,2019-08-06 10:50:49,year_30off
2312,7851,200.0,2019-08-06 10:51:13,month
2313,71359,200.0,2019-08-06 10:51:51,month
2314,147929,700.0,2019-08-06 10:52:25,year_30off
2315,144316,700.0,2019-08-06 10:52:26,year_30off
2316,19202,140.0,2019-08-06 10:52:59,month_30off
2317,60364,140.0,2019-08-06 10:54:05,month_30off
2318,41321,700.0,2019-08-06 10:54:44,year_30off
2319,93954,700.0,2019-08-06 10:54:57,year_30off
2320,117523,200.0,2019-08-06 10:56:05,month
2321,18023,140.0,2019-08-06 10:56:29,month_30off
2322,32015,140.0,2019-08-06 10:57:59,month_30off
2323,18132,1000.0,2019-08-06 10:59:00,year
2324,107074,140.0,2019-08-06 10:59:12,month_30off
2325,109104,140.0,2019-08-06 10:59:37,month_30off
2326,90453,1000.0,2019-08-06 10:59:56,year
2327,149128,140.0,2019-08-06 11:00:15,month_30off
2328,143114,700.0,2019-08-06 11:00:55,year_30off
2329,17134,140.0,2019-08-06 11:00:56,month_30off
2330,78984,140.0,2019-08-06 11:01:19,month_30off
2331,16395,140.0,2019-08-06 11:01:21,month_30off
2332,124610,140.0,2019-08-06 11:01:31,month_30off
2333,47182,140.0,2019-08-06 11:01:52,month_30off
2334,92391,200.0,2019-08-06 11:02:11,month
2335,29764,700.0,2019-08-06 11:02:23,year_30off
2336,7493,700.0,2019-08-06 11:02:25,year_30off
2337,128917,700.0,2019-08-06 11:02:59,year_30off
2338,43490,700.0,2019-08-06 11:03:21,year_30off
2339,96506,140.0,2019-08-06 11:03:27,month_30off
2340,87525,200.0,2019-08-06 11:03:51,month
2341,78548,140.0,2019-08-06 11:04:20,month_30off
2342,50925,140.0,2019-08-06 11:04:25,month_30off
2343,21854,140.0,2019-08-06 11:07:41,month_30off
2344,67141,200.0,2019-08-06 11:07:52,month
2345,36349,140.0,2019-08-06 11:08:13,month_30off
2346,53464,700.0,2019-08-06 11:08:21,year_30off
2347,87487,700.0,2019-08-06 11:08:26,year_30off
2348,68113,140.0,2019-08-06 11:08:45,month_30off
2349,100069,200.0,2019-08-06 11:09:10,month
2350,97420,200.0,2019-08-06 11:09:30,month
2351,45645,1000.0,2019-08-06 11:10:23,year
2352,145871,140.0,2019-08-06 11:10:33,month_30off
2353,5184,200.0,2019-08-06 11:10:41,month
2354,20799,700.0,2019-08-06 11:11:08,year_30off
2355,75834,200.0,2019-08-06 11:11:08,month
2356,92394,700.0,2019-08-06 11:11:12,year_30off
2357,194,140.0,2019-08-06 11:11:36,month_30off
2358,69451,700.0,2019-08-06 11:12:36,year_30off
2359,18783,140.0,2019-08-06 11:12:45,month_30off
2360,50679,140.0,2019-08-06 11:13:27,month_30off
2361,124617,200.0,2019-08-06 11:13:44,month
2362,91558,140.0,2019-08-06 11:14:31,month_30off
2363,40198,140.0,2019-08-06 11:14:50,month_30off
2364,13285,140.0,2019-08-06 11:14:57,month_30off
2365,70102,140.0,2019-08-06 11:15:00,month_30off
2366,144236,700.0,2019-08-06 11:15:42,year_30off
2367,140263,140.0,2019-08-06 11:15:44,month_30off
2368,48561,140.0,2019-08-06 11:16:33,month_30off
2369,77302,700.0,2019-08-06 11:16:52,year_30off
2370,47042,140.0,2019-08-06 11:17:29,month_30off
2371,6713,200.0,2019-08-06 11:17:29,month
2372,52006,140.0,2019-08-06 11:18:13,month_30off
2373,121060,200.0,2019-08-06 11:18:15,month
2374,75403,1000.0,2019-08-06 11:19:08,year
2375,46448,200.0,2019-08-06 11:20:00,month
2376,16637,140.0,2019-08-06 11:20:41,month_30off
2377,105260,140.0,2019-08-06 11:21:00,month_30off
2378,135374,700.0,2019-08-06 11:21:13,year_30off
2379,133484,200.0,2019-08-06 11:22:04,month
2380,26516,700.0,2019-08-06 11:22:09,year_30off
2381,110497,700.0,2019-08-06 11:22:15,year_30off
2382,5892,700.0,2019-08-06 11:22:37,year_30off
2383,138045,140.0,2019-08-06 11:22:53,month_30off
2384,130234,700.0,2019-08-06 11:23:41,year_30off
2385,23427,200.0,2019-08-06 11:23:45,month
2386,116566,140.0,2019-08-06 11:24:41,month_30off
2387,149264,140.0,2019-08-06 11:25:34,month_30off
2388,79355,1000.0,2019-08-06 11:25:48,year
2389,57480,200.0,2019-08-06 11:25:49,month
2390,108950,140.0,2019-08-06 11:26:49,month_30off
2391,132975,700.0,2019-08-06 11:27:16,year_30off
2392,140739,140.0,2019-08-06 11:28:08,month_30off
2393,68184,140.0,2019-08-06 11:28:35,month_30off
2394,135900,140.0,2019-08-06 11:29:09,month_30off
2395,152621,700.0,2019-08-06 11:29:12,year_30off
2396,25708,140.0,2019-08-06 11:30:58,month_30off
2397,70740,1000.0,2019-08-06 11:31:24,year
2398,16425,140.0,2019-08-06 11:31:27,month_30off
2399,49462,1000.0,2019-08-06 11:31:38,year
2400,30889,700.0,2019-08-06 11:32:03,year_30off
2401,121851,700.0,2019-08-06 11:32:09,year_30off
2402,16757,140.0,2019-08-06 11:32:20,month_30off
2403,144930,140.0,2019-08-06 11:33:39,month_30off
2404,92804,700.0,2019-08-06 11:33:43,year_30off
2405,47715,140.0,2019-08-06 11:33:48,month_30off
2406,100506,700.0,2019-08-06 11:34:28,year_30off
2407,60794,140.0,2019-08-06 11:34:40,month_30off
2408,54113,700.0,2019-08-06 11:34:55,year_30off
2409,126223,140.0,2019-08-06 11:35:10,month_30off
2410,152244,700.0,2019-08-06 11:35:43,year_30off
2411,118385,700.0,2019-08-06 11:36:00,year_30off
2412,78450,1000.0,2019-08-06 11:36:27,year
2413,60723,1000.0,2019-08-06 11:37:05,year
2414,8453,700.0,2019-08-06 11:37:40,year_30off
2415,125386,700.0,2019-08-06 11:38:16,year_30off
2416,48269,140.0,2019-08-06 11:38:17,month_30off
2417,91156,200.0,2019-08-06 11:39:28,month
2418,74693,700.0,2019-08-06 11:39:55,year_30off
2419,135948,200.0,2019-08-06 11:40:44,month
2420,74897,200.0,2019-08-06 11:40:52,month
2421,96173,140.0,2019-08-06 11:41:03,month_30off
2422,60135,140.0,2019-08-06 11:41:44,month_30off
2423,54048,200.0,2019-08-06 11:41:59,month
2424,143513,140.0,2019-08-06 11:42:02,month_30off
2425,24490,140.0,2019-08-06 11:42:03,month_30off
2426,33126,700.0,2019-08-06 11:42:34,year_30off
2427,35512,140.0,2019-08-06 11:43:07,month_30off
2428,56425,200.0,2019-08-06 11:44:10,month
2429,30375,700.0,2019-08-06 11:44:43,year_30off
2430,150278,140.0,2019-08-06 11:44:56,month_30off
2431,88724,200.0,2019-08-06 11:45:05,month
2432,57127,140.0,2019-08-06 11:45:31,month_30off
2433,77853,200.0,2019-08-06 11:45:36,month
2434,9076,1000.0,2019-08-06 11:45:42,year
2435,22454,200.0,2019-08-06 11:45:47,month
2436,112171,140.0,2019-08-06 11:45:49,month_30off
2437,127521,200.0,2019-08-06 11:45:54,month
2438,45569,140.0,2019-08-06 11:46:05,month_30off
2439,18131,140.0,2019-08-06 11:47:12,month_30off
2440,44472,200.0,2019-08-06 11:47:48,month
2441,44003,200.0,2019-08-06 11:48:01,month
2442,57466,140.0,2019-08-06 11:48:14,month_30off
2443,9566,700.0,2019-08-06 11:48:20,year_30off
2444,22335,140.0,2019-08-06 11:48:53,month_30off
2445,65467,700.0,2019-08-06 11:49:36,year_30off
2446,138638,140.0,2019-08-06 11:50:21,month_30off
2447,9615,200.0,2019-08-06 11:51:48,month
2448,137233,700.0,2019-08-06 11:51:53,year_30off
2449,87825,140.0,2019-08-06 11:52:01,month_30off
2450,20193,140.0,2019-08-06 11:52:02,month_30off
2451,5861,140.0,2019-08-06 11:52:42,month_30off
2452,81885,140.0,2019-08-06 11:54:16,month_30off
2453,140565,200.0,2019-08-06 11:54:41,month
2454,38661,140.0,2019-08-06 11:55:08,month_30off
2455,9742,700.0,2019-08-06 11:55:17,year_30off
2456,104473,700.0,2019-08-06 11:55:25,year_30off
2457,4515,700.0,2019-08-06 11:55:44,year_30off
2458,116901,1000.0,2019-08-06 11:56:06,year
2459,104554,700.0,2019-08-06 11:57:08,year_30off
2460,21220,200.0,2019-08-06 11:57:46,month
2461,25743,140.0,2019-08-06 11:58:28,month_30off
2462,14895,200.0,2019-08-06 11:58:28,month
2463,71170,200.0,2019-08-06 11:58:37,month
2464,57769,200.0,2019-08-06 11:59:37,month
2465,9680,700.0,2019-08-06 12:00:38,year_30off
2466,57236,700.0,2019-08-06 12:00:53,year_30off
2467,128563,200.0,2019-08-06 12:01:23,month
2468,52729,1000.0,2019-08-06 12:01:32,year
2469,6501,140.0,2019-08-06 12:02:37,month_30off
2470,118876,140.0,2019-08-06 12:03:01,month_30off
2471,103526,700.0,2019-08-06 12:03:30,year_30off
2472,139822,200.0,2019-08-06 12:04:28,month
2473,148166,140.0,2019-08-06 12:04:40,month_30off
2474,1484,700.0,2019-08-06 12:05:05,year_30off
2475,97142,200.0,2019-08-06 12:05:35,month
2476,137295,700.0,2019-08-06 12:07:00,year_30off
2477,140317,140.0,2019-08-06 12:07:19,month_30off
2478,127037,140.0,2019-08-06 12:07:33,month_30off
2479,104799,200.0,2019-08-06 12:07:42,month
2480,111556,700.0,2019-08-06 12:08:19,year_30off
2481,86413,700.0,2019-08-06 12:08:20,year_30off
2482,98346,140.0,2019-08-06 12:08:35,month_30off
2483,59414,140.0,2019-08-06 12:09:22,month_30off
2484,132573,200.0,2019-08-06 12:10:56,month
2485,31366,140.0,2019-08-06 12:10:57,month_30off
2486,147219,200.0,2019-08-06 12:11:27,month
2487,55638,700.0,2019-08-06 12:11:44,year_30off
2488,102751,700.0,2019-08-06 12:12:01,year_30off
2489,52725,700.0,2019-08-06 12:12:47,year_30off
2490,29502,200.0,2019-08-06 12:12:49,month
2491,121032,200.0,2019-08-06 12:12:55,month
2492,90976,140.0,2019-08-06 12:13:11,month_30off
2493,136980,200.0,2019-08-06 12:14:12,month
2494,89159,1000.0,2019-08-06 12:14:30,year
2495,39635,200.0,2019-08-06 12:14:52,month
2496,98775,200.0,2019-08-06 12:15:00,month
2497,15228,700.0,2019-08-06 12:15:40,year_30off
2498,72284,140.0,2019-08-06 12:15:40,month_30off
2499,36373,200.0,2019-08-06 12:15:44,month
2500,98374,200.0,2019-08-06 12:15:48,month
2501,134704,700.0,2019-08-06 12:15:54,year_30off
2502,97944,1000.0,2019-08-06 12:15:59,year
2503,67666,140.0,2019-08-06 12:16:06,month_30off
2504,74477,140.0,2019-08-06 12:16:42,month_30off
2505,52127,140.0,2019-08-06 12:16:51,month_30off
2506,118837,140.0,2019-08-06 12:16:55,month_30off
2507,16327,700.0,2019-08-06 12:17:13,year_30off
2508,75587,700.0,2019-08-06 12:17:13,year_30off
2509,23925,140.0,2019-08-06 12:17:17,month_30off
2510,150316,140.0,2019-08-06 12:17:18,month_30off
2511,56314,200.0,2019-08-06 12:18:13,month
2512,73494,1000.0,2019-08-06 12:19:03,year
2513,88201,700.0,2019-08-06 12:19:22,year_30off
2514,761,700.0,2019-08-06 12:20:41,year_30off
2515,84872,700.0,2019-08-06 12:21:33,year_30off
2516,19569,200.0,2019-08-06 12:21:48,month
2517,146961,140.0,2019-08-06 12:22:02,month_30off
2518,87213,200.0,2019-08-06 12:22:40,month
2519,127846,700.0,2019-08-06 12:23:50,year_30off
2520,70334,200.0,2019-08-06 12:24:52,month
2521,17383,200.0,2019-08-06 12:25:00,month
2522,76473,140.0,2019-08-06 12:25:01,month_30off
2523,33147,1000.0,2019-08-06 12:25:22,year
2524,107110,140.0,2019-08-06 12:26:15,month_30off
2525,92162,200.0,2019-08-06 12:27:27,month
2526,86937,700.0,2019-08-06 12:27:34,year_30off
2527,147247,140.0,2019-08-06 12:27:40,month_30off
2528,68977,200.0,2019-08-06 12:29:13,month
2529,75075,140.0,2019-08-06 12:29:48,month_30off
2530,95044,200.0,2019-08-06 12:30:22,month
2531,100031,140.0,2019-08-06 12:31:07,month_30off
2532,119651,700.0,2019-08-06 12:31:50,year_30off
2533,3738,140.0,2019-08-06 12:31:52,month_30off
2534,9940,140.0,2019-08-06 12:32:05,month_30off
2535,134191,140.0,2019-08-06 12:33:44,month_30off
2536,24566,140.0,2019-08-06 12:34:05,month_30off
2537,61102,140.0,2019-08-06 12:34:05,month_30off
2538,22446,700.0,2019-08-06 12:34:09,year_30off
2539,77403,1000.0,2019-08-06 12:34:15,year
2540,77814,200.0,2019-08-06 12:34:19,month
2541,111767,140.0,2019-08-06 12:34:30,month_30off
2542,37409,700.0,2019-08-06 12:35:23,year_30off
2543,2919,200.0,2019-08-06 12:35:28,month
2544,92532,140.0,2019-08-06 12:36:44,month_30off
2545,51053,700.0,2019-08-06 12:37:00,year_30off
2546,112324,200.0,2019-08-06 12:37:24,month
2547,113533,140.0,2019-08-06 12:37:38,month_30off
2548,59057,140.0,2019-08-06 12:37:41,month_30off
2549,60661,200.0,2019-08-06 12:38:30,month
